'time 1'	em1
3624.2	-35.4682
3624.21	-35.3925
3624.21	-35.5998
3624.21	-35.3497
3624.21	-35.3629
3624.21	-35.4715
3624.21	-35.7249
3624.21	-35.7578
3624.21	-35.636
3624.21	-35.659
3624.21	-35.5636
3624.22	-35.3168
3624.22	-35.3925
3624.22	-35.2905
3624.22	-34.991
3624.22	-34.8397
3624.22	-34.7739
3624.22	-34.8858
3624.22	-34.7837
3624.22	-35.0207
3624.22	-35.172
3624.23	-35.1062
3624.23	-35.2642
3624.23	-35.4188
3624.23	-35.3399
3624.23	-35.1918
3624.23	-35.07
3624.23	-35.07
3624.23	-35.149
3624.23	-35.3135
3624.23	-35.251
3624.24	-35.0108
3624.24	-34.787
3624.24	-34.9351
3624.24	-34.8858
3624.24	-35.1227
3624.24	-35.07
3624.24	-35.1424
3624.24	-35.1457
3624.24	-35.3004
3624.24	-35.3497
3624.25	-35.3596
3624.25	-35.3695
3624.25	-35.2642
3624.25	-35.0832
3624.25	-35.0404
3624.25	-34.9516
3624.25	-34.9252
3624.25	-35.0207
3624.25	-35.1457
3624.25	-35.2543
3624.26	-35.1095
3624.26	-35.2609
3624.26	-35.3069
3624.26	-35.2444
3624.26	-35.172
3624.26	-35.228
3624.26	-35.3497
3624.26	-35.2675
3624.26	-35.376
3624.26	-35.2872
3624.27	-35.0174
3624.27	-34.9516
3624.27	-34.9022
3624.27	-34.9516
3624.27	-34.9055
3624.27	-35.0207
3624.27	-34.8726
3624.27	-34.8035
3624.27	-34.968
3624.27	-35.0009
3624.28	-34.9581
3624.28	-34.8364
3624.28	-35.1194
3624.28	-35.1293
3624.28	-35.274
3624.28	-35.1194
3624.28	-34.9318
3624.28	-34.8923
3624.28	-34.8463
3624.28	-34.8561
3624.29	-34.9088
3624.29	-34.7837
3624.29	-34.7278
3624.29	-34.8759
3624.29	-34.7344
3624.29	-34.866
3624.29	-35.0799
3624.29	-35.1786
3624.29	-35.2971
3624.29	-35.2411
3624.3	-35.3464
3624.3	-35.4419
3624.3	-35.4024
3624.3	-35.1786
3624.3	-35.149
3624.3	-35.1622
3624.3	-35.2247
3624.3	-35.2609
3624.3	-35.1227
3624.3	-35.1391
3624.31	-34.9154
3624.31	-35.0437
3624.31	-35.172
3624.31	-35.1095
3624.31	-35.1194
3624.31	-35.0536
3624.31	-35.2214
3624.31	-35.2082
3624.31	-35.228
3624.31	-35.0338
3624.32	-34.6784
3624.32	-34.4843
3624.32	-34.481
3624.32	-34.6422
3624.32	-34.7146
3624.32	-34.7837
3624.32	-34.6949
3624.32	-34.5929
3624.32	-34.7212
3624.32	-34.7113
3624.33	-34.7278
3624.33	-34.8858
3624.33	-34.843
3624.33	-34.9549
3624.33	-35.0305
3624.33	-35.1128
3624.33	-34.8101
3624.33	-34.7344
3624.33	-34.8858
3624.33	-34.8989
3624.34	-34.6719
3624.34	-34.6752
3624.34	-34.7311
3624.34	-34.4251
3624.34	-34.6324
3624.34	-34.843
3624.34	-34.7048
3624.34	-34.662
3624.34	-34.7212
3624.34	-34.866
3624.35	-35.0207
3624.35	-35.1852
3624.35	-35.0108
3624.35	-34.7837
3624.35	-34.6752
3624.35	-34.6028
3624.35	-34.5271
3624.35	-34.4942
3624.35	-34.3889
3624.35	-34.3428
3624.36	-34.2079
3624.36	-34.4909
3624.36	-34.5995
3624.36	-34.6225
3624.36	-34.7607
3624.36	-35.0141
3624.36	-34.9713
3624.36	-35.0009
3624.36	-35.126
3624.36	-34.968
3624.37	-34.9976
3624.37	-34.7673
3624.37	-34.7607
3624.37	-34.7015
3624.37	-34.9318
3624.37	-34.8923
3624.37	-34.8232
3624.37	-34.7574
3624.37	-34.9384
3624.37	-34.9022
3624.38	-35.0042
3624.38	-35.0272
3624.38	-35.3431
3624.38	-35.2346
3624.38	-35.1194
3624.38	-35.0766
3624.38	-34.9417
3624.38	-34.9285
3624.38	-34.764
3624.38	-34.8166
3624.39	-34.6587
3624.39	-34.4448
3624.39	-34.481
3624.39	-34.2243
3624.39	-34.4185
3624.39	-34.5304
3624.39	-34.7903
3624.39	-34.8956
3624.39	-34.9976
3624.39	-35.2115
3624.4	-35.1523
3624.4	-35.0569
3624.4	-34.9121
3624.4	-34.764
3624.4	-34.5534
3624.4	-34.6291
3624.4	-34.2967
3624.4	-34.4843
3624.4	-34.4448
3624.4	-34.3
3624.41	-34.0796
3624.41	-34.1816
3624.41	-34.4251
3624.41	-34.5205
3624.41	-34.7739
3624.41	-34.866
3624.41	-34.9516
3624.41	-35.0042
3624.41	-35.0865
3624.41	-34.7969
3624.42	-34.7377
3624.42	-34.7344
3624.42	-34.6455
3624.42	-34.5567
3624.42	-34.4711
3624.42	-34.3724
3624.42	-34.458
3624.42	-34.4514
3624.42	-34.5435
3624.42	-34.5501
3624.43	-34.5797
3624.43	-34.606
3624.43	-34.6949
3624.43	-34.6817
3624.43	-34.6653
3624.43	-34.6028
3624.43	-34.5205
3624.43	-34.1816
3624.43	-34.3263
3624.43	-34.402
3624.44	-34.3428
3624.44	-34.379
3624.44	-34.4316
3624.44	-34.2112
3624.44	-34.2836
3624.44	-34.2309
3624.44	-34.4218
3624.44	-34.4843
3624.44	-34.5402
3624.44	-34.7377
3624.45	-34.8134
3624.45	-34.7278
3624.45	-34.4975
3624.45	-34.3889
3624.45	-34.5896
3624.45	-34.5567
3624.45	-34.3757
3624.45	-34.4053
3624.45	-34.2243
3624.45	-34.1783
3624.46	-33.8031
3624.46	-34.0828
3624.46	-34.198
3624.46	-34.0565
3624.46	-34.2474
3624.46	-34.3198
3624.46	-34.2967
3624.46	-34.3066
3624.46	-34.4514
3624.46	-34.119
3624.47	-34.017
3624.47	-33.8229
3624.47	-33.892
3624.47	-33.9183
3624.47	-33.9808
3624.47	-33.9381
3624.47	-33.836
3624.47	-33.6682
3624.47	-33.7538
3624.47	-33.7933
3624.48	-33.8492
3624.48	-33.9907
3624.48	-33.9874
3624.48	-34.0466
3624.48	-34.2342
3624.48	-33.9874
3624.48	-33.9348
3624.48	-33.7702
3624.48	-33.609
3624.48	-33.4807
3624.49	-33.4543
3624.49	-33.2997
3624.49	-33.3721
3624.49	-33.3161
3624.49	-33.3721
3624.49	-33.5465
3624.49	-33.4543
3624.49	-33.3852
3624.49	-33.4675
3624.49	-33.5498
3624.5	-33.4313
3624.5	-33.4478
3624.5	-33.2536
3624.5	-33.1615
3624.5	-33.2931
3624.5	-33.122
3624.5	-32.9575
3624.5	-32.8818
3624.5	-32.9246
3624.5	-33.0002
3624.51	-32.8653
3624.51	-32.9805
3624.51	-33.1187
3624.51	-33.0792
3624.51	-33.2108
3624.51	-33.2931
3624.51	-33.3457
3624.51	-33.349
3624.51	-33.2075
3624.51	-32.9739
3624.52	-33.0496
3624.52	-33.0628
3624.52	-33.0002
3624.52	-33.0397
3624.52	-32.8916
3624.52	-32.7732
3624.52	-32.6646
3624.52	-32.5889
3624.52	-32.8193
3624.52	-32.8193
3624.53	-32.918
3624.53	-33.0759
3624.53	-33.3359
3624.53	-33.5958
3624.53	-33.5629
3624.53	-33.1911
3624.53	-33.0726
3624.53	-32.9542
3624.53	-32.7929
3624.53	-32.8423
3624.54	-32.635
3624.54	-32.5132
3624.54	-32.4375
3624.54	-32.3586
3624.54	-32.4968
3624.54	-32.6119
3624.54	-32.5297
3624.54	-32.5692
3624.54	-32.6613
3624.54	-32.8127
3624.55	-32.6416
3624.55	-32.6843
3624.55	-32.4869
3624.55	-32.6416
3624.55	-32.6251
3624.55	-32.5757
3624.55	-32.5856
3624.55	-32.5363
3624.55	-32.5231
3624.55	-32.6251
3624.56	-32.5461
3624.56	-32.8357
3624.56	-32.7271
3624.56	-32.7436
3624.56	-32.7929
3624.56	-32.9213
3624.56	-32.9706
3624.56	-33.0167
3624.56	-33.0825
3624.56	-32.7831
3624.57	-32.5889
3624.57	-32.4968
3624.57	-32.4178
3624.57	-32.4375
3624.57	-32.4079
3624.57	-32.4869
3624.57	-32.3191
3624.57	-32.2533
3624.57	-32.5165
3624.57	-32.6251
3624.58	-32.6975
3624.58	-32.7041
3624.58	-32.6383
3624.58	-32.6679
3624.58	-32.6843
3624.58	-32.5955
3624.58	-32.5725
3624.58	-32.454
3624.58	-32.3586
3624.58	-32.4178
3624.59	-32.4803
3624.59	-32.5264
3624.59	-32.3652
3624.59	-32.2664
3624.59	-32.5066
3624.59	-32.5231
3624.59	-32.5692
3624.59	-32.6021
3624.59	-32.6876
3624.59	-32.6679
3624.6	-32.7304
3624.6	-32.7534
3624.6	-32.7304
3624.6	-32.8785
3624.6	-32.7403
3624.6	-32.7041
3624.6	-32.6514
3624.6	-32.5396
3624.6	-32.4277
3624.6	-32.4046
3624.61	-32.2533
3624.61	-32.4441
3624.61	-32.5757
3624.61	-32.6251
3624.61	-32.7929
3624.61	-32.8522
3624.61	-33.0167
3624.61	-33.1384
3624.61	-33.2141
3624.61	-32.7863
3624.62	-32.6613
3624.62	-32.6547
3624.62	-32.5001
3624.62	-32.5725
3624.62	-32.4836
3624.62	-32.5626
3624.62	-32.4672
3624.62	-32.3783
3624.62	-32.4343
3624.62	-32.579
3624.63	-32.7107
3624.63	-32.9048
3624.63	-32.8324
3624.63	-32.6975
3624.63	-32.8653
3624.63	-32.7304
3624.63	-32.4178
3624.63	-32.4244
3624.63	-32.3684
3624.63	-32.2763
3624.64	-32.2829
3624.64	-32.296
3624.64	-32.3026
3624.64	-32.0624
3624.64	-32.3191
3624.64	-32.3224
3624.64	-32.477
3624.64	-32.4046
3624.64	-32.6942
3624.64	-32.6712
3624.65	-32.5165
3624.65	-32.5922
3624.65	-32.5231
3624.65	-32.3849
3624.65	-32.5165
3624.65	-32.375
3624.65	-32.2928
3624.65	-32.2434
3624.65	-32.2566
3624.65	-32.3849
3624.66	-32.1611
3624.66	-32.3915
3624.66	-32.5001
3624.66	-32.5132
3624.66	-32.5593
3624.66	-32.6218
3624.66	-32.7337
3624.66	-32.7732
3624.66	-32.7765
3624.66	-32.5034
3624.67	-32.4408
3624.67	-32.4474
3624.67	-32.2566
3624.67	-32.1447
3624.67	-32.0657
3624.67	-32.092
3624.67	-32.1282
3624.67	-32.0953
3624.67	-32.0789
3624.67	-32.1546
3624.68	-32.4112
3624.68	-32.4869
3624.68	-32.5001
3624.68	-32.4869
3624.68	-32.5034
3624.68	-32.1743
3624.68	-32.0229
3624.68	-31.9736
3624.68	-32.1282
3624.68	-32.046
3624.69	-31.911
3624.69	-31.9242
3624.69	-31.8847
3624.69	-31.9176
3624.69	-31.9505
3624.69	-32.0262
3624.69	-32.2664
3624.69	-32.3059
3624.69	-32.4244
3624.69	-32.4474
3624.7	-32.6843
3624.7	-32.7534
3624.7	-32.6021
3624.7	-32.5428
3624.7	-32.5494
3624.7	-32.5593
3624.7	-32.5001
3624.7	-32.4408
3624.7	-32.2664
3624.7	-32.1578
3624.71	-31.8913
3624.71	-32.0624
3624.71	-32.0624
3624.71	-32.0756
3624.71	-31.99
3624.71	-32.0361
3624.71	-32.0822
3624.71	-32.148
3624.71	-32.1216
3624.71	-32.1019
3624.72	-32.0163
3624.72	-31.9538
3624.72	-31.8387
3624.72	-31.9242
3624.72	-31.9867
3624.72	-32.1875
3624.72	-32.1809
3624.72	-32.1348
3624.72	-32.0756
3624.72	-32.2039
3624.73	-32.1776
3624.73	-32.1085
3624.73	-32.3454
3624.73	-32.2796
3624.73	-32.3981
3624.73	-32.3191
3624.73	-32.2072
3624.73	-32.2237
3624.73	-32.046
3624.73	-31.8321
3624.74	-31.6083
3624.74	-31.6675
3624.74	-31.6511
3624.74	-31.5425
3624.74	-31.7992
3624.74	-31.8485
3624.74	-32.0493
3624.74	-32.0756
3624.74	-32.2928
3624.74	-32.273
3624.75	-32.2599
3624.75	-32.1578
3624.75	-31.786
3624.75	-31.5326
3624.75	-31.5754
3624.75	-31.6149
3624.75	-31.786
3624.75	-31.8189
3624.75	-31.9078
3624.75	-31.6313
3624.76	-31.6017
3624.76	-31.7761
3624.76	-31.8189
3624.76	-31.9308
3624.76	-31.809
3624.76	-31.9604
3624.76	-31.8749
3624.76	-31.8749
3624.76	-31.911
3624.76	-31.5359
3624.77	-31.503
3624.77	-31.378
3624.77	-31.4175
3624.77	-31.3747
3624.77	-31.2365
3624.77	-31.2365
3624.77	-31.0719
3624.77	-31.2134
3624.77	-31.4076
3624.77	-31.3747
3624.78	-31.4405
3624.78	-31.6873
3624.78	-31.786
3624.78	-31.5622
3624.78	-31.4767
3624.78	-31.5293
3624.78	-31.3023
3624.78	-31.1838
3624.78	-31.0621
3624.78	-30.8943
3624.79	-30.7462
3624.79	-30.7692
3624.79	-30.8811
3624.79	-30.6672
3624.79	-30.9074
3624.79	-30.9699
3624.79	-31.0325
3624.79	-31.0621
3624.79	-31.2266
3624.79	-31.1081
3624.8	-31.0785
3624.8	-31.0259
3624.8	-30.5948
3624.8	-30.4994
3624.8	-30.5816
3624.8	-30.6475
3624.8	-30.3809
3624.8	-30.3085
3624.8	-30.2756
3624.8	-30.1868
3624.81	-30.1243
3624.81	-30.404
3624.81	-30.5553
3624.81	-30.4336
3624.81	-30.4961
3624.81	-30.6343
3624.81	-30.6507
3624.81	-30.4632
3624.81	-30.6343
3624.81	-30.3809
3624.82	-30.3414
3624.82	-30.1999
3624.82	-30.2197
3624.82	-30.1374
3624.82	-30.0124
3624.82	-30.1045
3624.82	-30.0815
3624.82	-30.0683
3624.82	-30.1637
3624.82	-30.4237
3624.83	-30.5257
3624.83	-30.4072
3624.83	-30.3513
3624.83	-30.2559
3624.83	-30.4105
3624.83	-30.3118
3624.83	-30.269
3624.83	-30.3809
3624.83	-30.4007
3624.83	-30.2263
3624.84	-30.2361
3624.84	-30.1078
3624.84	-30.0749
3624.84	-30.0881
3624.84	-30.3085
3624.84	-30.3085
3624.84	-30.3151
3624.84	-30.1703
3624.84	-30.0946
3624.84	-30.2954
3624.85	-30.2526
3624.85	-30.3678
3624.85	-30.1539
3624.85	-30.0519
3624.85	-29.9729
3624.85	-29.8018
3624.85	-29.9169
3624.85	-29.8413
3624.85	-29.6307
3624.85	-29.7294
3624.86	-29.5714
3624.86	-29.7063
3624.86	-29.7754
3624.86	-29.9005
3624.86	-29.8511
3624.86	-29.986
3624.86	-29.9696
3624.86	-30.0255
3624.86	-29.9762
3624.86	-29.838
3624.87	-30.0222
3624.87	-30.0486
3624.87	-29.7425
3624.87	-29.7195
3624.87	-29.6142
3624.87	-29.5714
3624.87	-29.4596
3624.87	-29.5023
3624.87	-29.4957
3624.87	-29.4661
3624.88	-29.3937
3624.88	-29.555
3624.88	-29.7754
3624.88	-29.8182
3624.88	-29.7228
3624.88	-29.6307
3624.88	-29.5221
3624.88	-29.4332
3624.88	-29.2325
3624.88	-29.2457
3624.89	-29.3674
3624.89	-29.2226
3624.89	-29.295
3624.89	-29.0844
3624.89	-28.9989
3624.89	-29.1766
3624.89	-29.3575
3624.89	-29.3082
3624.89	-29.4135
3624.89	-29.2819
3624.9	-29.2687
3624.9	-29.3937
3624.9	-29.1338
3624.9	-29.0318
3624.9	-28.9429
3624.9	-28.9725
3624.9	-28.9363
3624.9	-28.8705
3624.9	-28.8903
3624.9	-28.8705
3624.91	-28.8508
3624.91	-29.0318
3624.91	-29.2292
3624.91	-29.3839
3624.91	-29.4003
3624.91	-29.5319
3624.91	-29.6208
3624.91	-29.4628
3624.91	-29.2819
3624.91	-29.012
3624.92	-28.5941
3624.92	-28.3506
3624.92	-28.2749
3624.92	-28.4855
3624.92	-28.5612
3624.92	-28.5711
3624.92	-28.7751
3624.92	-28.604
3624.92	-28.7027
3624.92	-28.8376
3624.93	-28.7685
3624.93	-28.7817
3624.93	-28.9429
3624.93	-28.9002
3624.93	-28.9627
3624.93	-28.8014
3624.93	-28.5941
3624.93	-28.4296
3624.93	-28.3671
3624.93	-28.321
3624.94	-28.0545
3624.94	-28.0512
3624.94	-28.0216
3624.94	-27.8998
3624.94	-28.1993
3624.94	-28.2387
3624.94	-28.4855
3624.94	-28.5645
3624.94	-28.3901
3624.94	-28.5711
3624.95	-28.6994
3624.95	-28.6698
3624.95	-28.4888
3624.95	-28.5711
3624.95	-28.6172
3624.95	-28.6073
3624.95	-28.3868
3624.95	-28.0676
3624.95	-27.8932
3624.95	-27.9623
3624.96	-28.1795
3624.96	-28.3144
3624.96	-28.4658
3624.96	-28.4428
3624.96	-28.3934
3624.96	-28.5283
3624.96	-28.4987
3624.96	-28.5974
3624.96	-28.2223
3624.96	-28.0808
3624.97	-28.1005
3624.97	-28.1005
3624.97	-27.9459
3624.97	-27.9064
3624.97	-27.8077
3624.97	-27.7649
3624.97	-27.7813
3624.97	-27.8768
3624.97	-28.0709
3624.97	-28.1861
3624.98	-28.2091
3624.98	-28.1927
3624.98	-28.2585
3624.98	-28.2815
3624.98	-28.3967
3624.98	-28.1894
3624.98	-27.9196
3624.98	-27.6596
3624.98	-27.6596
3624.98	-27.6826
3624.99	-27.6695
3624.99	-27.63
3624.99	-27.6793
3624.99	-27.5247
3624.99	-27.528
3624.99	-27.6004
3624.99	-27.6497
3624.99	-27.5839
3624.99	-27.6366
3624.99	-27.8274
3625	-27.834
3625	-28.1302
3625	-27.7781
3625	-27.7221
3625	-27.5905
3625	-27.6991
3625	-27.63
3625	-27.5148
3625	-27.3437
3625	-27.2121
3625.01	-27.0607
3625.01	-27.2219
3625.01	-27.1134
3625.01	-27.2779
3625.01	-27.3602
3625.01	-27.3602
3625.01	-27.3634
3625.01	-27.4095
3625.01	-27.3832
3625.01	-27.2812
3625.02	-27.3602
3625.02	-27.1528
3625.02	-26.9784
3625.02	-26.9784
3625.02	-26.7514
3625.02	-26.7678
3625.02	-26.7415
3625.02	-26.7152
3625.02	-26.7646
3625.02	-26.9126
3625.03	-26.883
3625.03	-26.8567
3625.03	-26.9587
3625.03	-26.939
3625.03	-27.0706
3625.03	-27.0443
3625.03	-26.8534
3625.03	-26.5737
3625.03	-26.4618
3625.03	-26.2841
3625.04	-26.1393
3625.04	-26.1953
3625.04	-26.1755
3625.04	-26.1657
3625.04	-26.2907
3625.04	-26.2052
3625.04	-26.0308
3625.04	-26.1064
3625.04	-26.1328
3625.04	-26.2841
3625.05	-26.0373
3625.05	-26.0077
3625.05	-25.7149
3625.05	-25.5437
3625.05	-25.6227
3625.05	-25.6589
3625.05	-25.4714
3625.05	-25.5602
3625.05	-25.5734
3625.05	-25.32
3625.06	-25.3101
3625.06	-25.4615
3625.06	-25.3529
3625.06	-25.4845
3625.06	-25.5339
3625.06	-25.6326
3625.06	-25.4319
3625.06	-25.3628
3625.06	-25.3726
3625.06	-25.3233
3625.07	-25.32
3625.07	-25.5075
3625.07	-25.5339
3625.07	-25.6227
3625.07	-25.6096
3625.07	-25.4154
3625.07	-25.264
3625.07	-25.4878
3625.07	-25.3957
3625.07	-25.4187
3625.08	-25.4779
3625.08	-25.5865
3625.08	-25.6096
3625.08	-25.5569
3625.08	-25.7083
3625.08	-25.7346
3625.08	-25.2871
3625.08	-25.0699
3625.08	-25.037
3625.08	-25.0205
3625.09	-25.0469
3625.09	-24.9975
3625.09	-24.9021
3625.09	-24.7474
3625.09	-24.9876
3625.09	-25.0041
3625.09	-24.9449
3625.09	-25.0074
3625.09	-25.0008
3625.09	-24.9679
3625.1	-25.0896
3625.1	-24.9975
3625.1	-24.9054
3625.1	-24.8428
3625.1	-24.7968
3625.1	-24.7244
3625.1	-24.7277
3625.1	-24.6915
3625.1	-24.8396
3625.1	-24.675
3625.11	-24.6981
3625.11	-24.8758
3625.11	-24.8067
3625.11	-24.8132
3625.11	-24.8396
3625.11	-24.935
3625.11	-24.9646
3625.11	-25.014
3625.11	-24.7244
3625.11	-24.6388
3625.12	-24.6158
3625.12	-24.4677
3625.12	-24.4611
3625.12	-24.392
3625.12	-24.1781
3625.12	-24.1617
3625.12	-24.0926
3625.12	-24.2209
3625.12	-24.165
3625.12	-24.2012
3625.13	-24.3789
3625.13	-24.4315
3625.13	-24.4118
3625.13	-24.4315
3625.13	-24.5533
3625.13	-24.4546
3625.13	-24.2637
3625.13	-24.2637
3625.13	-24.3855
3625.13	-24.2078
3625.14	-24.1584
3625.14	-24.007
3625.14	-23.9215
3625.14	-23.6253
3625.14	-23.7964
3625.14	-23.8195
3625.14	-23.9149
3625.14	-23.9116
3625.14	-24.0564
3625.14	-24.1584
3625.15	-24.2111
3625.15	-24.2834
3625.15	-23.9248
3625.15	-23.7175
3625.15	-23.5891
3625.15	-23.6253
3625.15	-23.5266
3625.15	-23.5134
3625.15	-23.724
3625.15	-23.6122
3625.16	-23.4773
3625.16	-23.52
3625.16	-23.6911
3625.16	-23.5793
3625.16	-23.5398
3625.16	-23.5595
3625.16	-23.5529
3625.16	-23.5628
3625.16	-23.4707
3625.16	-23.3555
3625.17	-23.2765
3625.17	-23.339
3625.17	-23.3555
3625.17	-23.2996
3625.17	-23.1515
3625.17	-23.1416
3625.17	-23.1811
3625.17	-23.2699
3625.17	-23.3884
3625.17	-23.4904
3625.18	-23.6122
3625.18	-23.7208
3625.18	-23.6549
3625.18	-23.6023
3625.18	-23.5299
3625.18	-23.3785
3625.18	-23.214
3625.18	-23.0988
3625.18	-22.9639
3625.18	-22.8356
3625.19	-22.8948
3625.19	-23.0067
3625.19	-23.0166
3625.19	-22.8422
3625.19	-22.9508
3625.19	-22.9606
3625.19	-22.8981
3625.19	-22.9902
3625.19	-23.1482
3625.19	-23.1087
3625.2	-22.9738
3625.2	-23.0034
3625.2	-22.829
3625.2	-22.9804
3625.2	-23.0067
3625.2	-22.987
3625.2	-22.8126
3625.2	-22.8389
3625.2	-22.8356
3625.2	-22.987
3625.21	-22.6809
3625.21	-22.7961
3625.21	-22.7402
3625.21	-22.9113
3625.21	-22.9113
3625.21	-22.9376
3625.21	-22.9211
3625.21	-22.8849
3625.21	-22.6414
3625.21	-22.421
3625.22	-22.3716
3625.22	-22.5197
3625.22	-22.6447
3625.22	-22.6974
3625.22	-22.6546
3625.22	-22.5526
3625.22	-22.3387
3625.22	-22.3914
3625.22	-22.467
3625.22	-22.6612
3625.23	-22.5427
3625.23	-22.5855
3625.23	-22.5789
3625.23	-22.5855
3625.23	-22.6085
3625.23	-22.263
3625.23	-22.0327
3625.23	-22.1281
3625.23	-22.0261
3625.23	-21.8813
3625.24	-21.8287
3625.24	-21.8221
3625.24	-21.7069
3625.24	-21.5194
3625.24	-21.7036
3625.24	-21.8813
3625.24	-21.9669
3625.24	-21.9208
3625.24	-22.161
3625.24	-22.3387
3625.25	-22.1873
3625.25	-22.2663
3625.25	-21.9373
3625.25	-21.7431
3625.25	-21.6576
3625.25	-21.4634
3625.25	-21.5654
3625.25	-21.4009
3625.25	-21.2824
3625.25	-21.2364
3625.26	-21.0718
3625.26	-21.1475
3625.26	-21.2561
3625.26	-21.1574
3625.26	-21.1804
3625.26	-21.187
3625.26	-21.2133
3625.26	-21.3088
3625.26	-21.1738
3625.26	-21.085
3625.27	-21.1574
3625.27	-21.0323
3625.27	-20.8843
3625.27	-20.6835
3625.27	-20.6901
3625.27	-20.7099
3625.27	-20.4828
3625.27	-20.6539
3625.27	-20.7329
3625.27	-20.6539
3625.28	-20.621
3625.28	-20.5388
3625.28	-20.4861
3625.28	-20.5585
3625.28	-20.7658
3625.28	-20.4729
3625.28	-20.3051
3625.28	-20.315
3625.28	-20.2722
3625.28	-20.1044
3625.29	-19.9991
3625.29	-19.9596
3625.29	-19.8741
3625.29	-19.5812
3625.29	-19.9432
3625.29	-19.8675
3625.29	-20.0419
3625.29	-20.1176
3625.29	-20.2492
3625.29	-20.1307
3625.3	-20.1702
3625.3	-20.0978
3625.3	-19.8379
3625.3	-19.8017
3625.3	-19.6964
3625.3	-19.5976
3625.3	-19.522
3625.3	-19.5253
3625.3	-19.6042
3625.3	-19.3377
3625.31	-19.239
3625.31	-19.3344
3625.31	-19.2686
3625.31	-19.2225
3625.31	-19.2916
3625.31	-19.285
3625.31	-19.341
3625.31	-19.3739
3625.31	-19.1468
3625.31	-19.1962
3625.32	-19.1567
3625.32	-19.1501
3625.32	-19.1304
3625.32	-18.9428
3625.32	-18.9033
3625.32	-18.9823
3625.32	-18.7717
3625.32	-18.7256
3625.32	-18.6927
3625.32	-18.6631
3625.33	-18.7355
3625.33	-18.8902
3625.33	-19.0876
3625.33	-19.0119
3625.33	-18.9
3625.33	-18.6598
3625.33	-18.7289
3625.33	-18.6269
3625.33	-18.4986
3625.33	-18.65
3625.34	-18.6269
3625.34	-18.6236
3625.34	-18.4558
3625.34	-18.3242
3625.34	-18.3472
3625.34	-18.3308
3625.34	-18.4558
3625.34	-18.6434
3625.34	-18.65
3625.34	-18.5841
3625.35	-18.7651
3625.35	-18.7059
3625.35	-18.3966
3625.35	-18.3341
3625.35	-18.3143
3625.35	-18.2288
3625.35	-18.1662
3625.35	-18.1761
3625.35	-18.1531
3625.35	-17.9853
3625.36	-18.0247
3625.36	-18.0971
3625.36	-18.0412
3625.36	-18.0906
3625.36	-17.9918
3625.36	-18.0938
3625.36	-18.1827
3625.36	-18.005
3625.36	-17.7845
3625.36	-17.5443
3625.37	-17.5871
3625.37	-17.5641
3625.37	-17.4555
3625.37	-17.4851
3625.37	-17.2877
3625.37	-17.4193
3625.37	-17.1001
3625.37	-17.2383
3625.37	-17.2218
3625.37	-17.1791
3625.38	-17.0935
3625.38	-17.3469
3625.38	-17.439
3625.38	-17.3436
3625.38	-17.3436
3625.38	-17.1429
3625.38	-17.1692
3625.38	-17.1889
3625.38	-16.9421
3625.38	-17.0573
3625.39	-16.9849
3625.39	-17.1396
3625.39	-16.8928
3625.39	-16.7184
3625.39	-17.0277
3625.39	-17.0869
3625.39	-17.0014
3625.39	-17.0639
3625.39	-17.212
3625.39	-17.3304
3625.4	-17.3732
3625.4	-17.235
3625.4	-16.8994
3625.4	-16.8566
3625.4	-16.8072
3625.4	-16.7875
3625.4	-16.7217
3625.4	-16.4354
3625.4	-16.5868
3625.4	-16.6789
3625.41	-16.5242
3625.41	-16.4321
3625.41	-16.5966
3625.41	-16.5506
3625.41	-16.5966
3625.41	-16.7677
3625.41	-16.8039
3625.41	-16.7381
3625.41	-16.4683
3625.41	-16.1392
3625.42	-15.9155
3625.42	-15.955
3625.42	-15.8431
3625.42	-15.8036
3625.42	-15.6884
3625.42	-15.6654
3625.42	-15.7674
3625.42	-16.0603
3625.42	-16.0043
3625.42	-16.0274
3625.43	-16.0471
3625.43	-16.2412
3625.43	-16.3762
3625.43	-16.1689
3625.43	-16.1754
3625.43	-16.1096
3625.43	-15.9221
3625.43	-15.8266
3625.43	-15.8102
3625.43	-15.7674
3625.44	-15.514
3625.44	-15.3067
3625.44	-15.4712
3625.44	-15.2738
3625.44	-15.4416
3625.44	-15.4877
3625.44	-15.6588
3625.44	-15.6621
3625.44	-15.6358
3625.44	-15.6687
3625.45	-15.4252
3625.45	-15.5305
3625.45	-15.4449
3625.45	-15.2442
3625.45	-15.2936
3625.45	-15.2376
3625.45	-15.2146
3625.45	-15.2212
