time1	em2
8478.754	-7.69888
8478.755	-7.81076
8478.756	-7.7252
8478.757	-7.63965
8478.758	-7.50145
8478.759	-7.67914
8478.760	-7.75811
8478.761	-7.71533
8478.762	-7.85683
8478.763	-7.76469
8478.764	-7.55739
8478.765	-7.78773
8478.766	-8.11678
8478.767	-8.45242
8478.768	-8.5676
8478.769	-8.83413
8478.770	-9.02828
8478.771	-9.18952
8478.772	-9.43302
8478.773	-9.39024
8478.774	-9.22242
8478.775	-9.11383
8478.776	-9.14016
8478.777	-8.90323
8478.778	-8.66302
8478.779	-8.844
8478.780	-8.844
8478.781	-8.7058
8478.782	-9.21255
8478.783	-9.52845
8478.784	-9.75879
8478.785	-10.0023
8478.786	-10.1109
8478.787	-10.0944
8478.788	-10.2524
8478.789	-10.305
8478.790	-10.0911
8478.791	-10.0187
8478.792	-10.0582
8478.793	-9.89699
8478.794	-9.84434
8478.795	-9.70943
8478.796	-9.89699
8478.797	-9.84763
8478.798	-9.92661
8478.799	-10.2622
8478.800	-10.4564
8478.801	-10.4728
8478.802	-10.6571
8478.803	-10.611
8478.804	-10.4169
8478.805	-10.5156
8478.806	-10.6242
8478.807	-10.2952
8478.808	-10.0615
8478.809	-10.1405
8478.810	-10.0319
8478.811	-10.0122
8478.812	-9.98913
8478.813	-9.8608
8478.814	-9.7193
8478.815	-9.98584
8478.816	-9.92332
8478.817	-9.89699
8478.818	-10.2063
8478.819	-10.3017
8478.820	-10.5288
8478.821	-10.5979
8478.822	-10.7756
8478.823	-10.69
8478.824	-10.5683
8478.825	-10.4564
8478.826	-10.3939
8478.827	-10.3708
8478.828	-10.18
8478.829	-10.1569
8478.830	-9.9628
8478.831	-9.83776
8478.832	-10.2261
8478.833	-10.2359
8478.834	-10.3741
8478.835	-10.5255
8478.836	-10.8085
8478.837	-10.9039
8478.838	-10.9204
8478.839	-11.0619
8478.840	-10.894
8478.841	-10.565
8478.842	-10.3346
8478.843	-10.1504
8478.844	-9.94635
8478.845	-9.71272
8478.846	-9.74563
8478.847	-9.58768
8478.848	-9.76537
8478.849	-10.0352
8478.850	-10.259
8478.851	-10.2984
8478.852	-10.5452
8478.853	-10.7525
8478.854	-10.7822
8478.855	-10.8875
8478.856	-10.7789
8478.857	-10.5716
8478.858	-10.588
8478.859	-10.5222
8478.860	-10.5222
8478.861	-10.3248
8478.862	-10.3017
8478.863	-10.124
8478.864	-9.87725
8478.865	-10.18
8478.866	-10.2886
8478.867	-10.4301
8478.868	-10.4893
8478.869	-10.7361
8478.870	-11.1704
8478.871	-11.2527
8478.872	-11.3317
8478.873	-11.0026
8478.874	-10.746
8478.875	-10.5551
8478.876	-10.4005
8478.877	-10.2754
8478.878	-10.0878
8478.879	-10.1208
8478.880	-10.0418
8478.881	-9.82131
8478.882	-10.0549
8478.883	-10.2162
8478.884	-10.2326
8478.885	-10.4564
8478.886	-10.6736
8478.887	-10.611
8478.888	-10.5058
8478.889	-10.5222
8478.890	-10.407
8478.891	-10.5025
8478.892	-10.6012
8478.893	-10.384
8478.894	-10.1537
8478.895	-10.0813
8478.896	-10.1076
8478.897	-10.0253
8478.898	-9.97597
8478.899	-10.124
8478.900	-10.3379
8478.901	-10.4465
8478.902	-10.746
8478.903	-10.8513
8478.904	-10.6571
8478.905	-10.8216
8478.906	-10.7986
8478.907	-10.746
8478.908	-10.5156
8478.909	-10.4005
8478.910	-10.259
8478.911	-10.0516
8478.912	-10.0286
8478.913	-10.0253
8478.914	-9.85092
8478.915	-10.1076
8478.916	-10.1076
8478.917	-10.3248
8478.918	-10.6012
8478.919	-10.7098
8478.920	-10.8611
8478.921	-10.7525
8478.922	-11.0026
8478.923	-10.9105
8478.924	-10.5913
8478.925	-10.4268
8478.926	-10.2524
8478.927	-10.18
8478.928	-9.98255
8478.929	-9.98255
8478.930	-9.83118
8478.931	-9.71601
8478.932	-9.7555
8478.933	-9.82131
8478.934	-10.0319
8478.935	-10.1471
8478.936	-10.361
8478.937	-10.3478
8478.938	-10.4827
8478.939	-10.6209
8478.940	-10.5946
8478.941	-10.6143
8478.942	-10.746
8478.943	-10.6933
8478.944	-10.5814
8478.945	-10.1833
8478.946	-10.2655
8478.947	-10.0023
8478.948	-9.79498
8478.949	-9.97268
8478.950	-10.0023
8478.951	-10.0187
8478.952	-10.3577
8478.953	-10.7295
8478.954	-10.8151
8478.955	-11.0125
8478.956	-10.9401
8478.957	-10.7789
8478.958	-10.8282
8478.959	-10.7986
8478.960	-10.7887
8478.961	-10.4728
8478.962	-10.4202
8478.963	-10.3445
8478.964	-9.99571
8478.965	-10.2261
8478.966	-10.4926
8478.967	-10.7525
8478.968	-11.0652
8478.969	-11.256
8478.970	-11.5949
8478.971	-11.4863
8478.972	-11.72
8478.973	-11.5423
8478.974	-11.2889
8478.975	-11.0619
8478.976	-11.0487
8478.977	-10.9664
8478.978	-10.6374
8478.979	-10.5288
8478.980	-10.3643
8478.981	-10.0878
8478.982	-10.361
8478.983	-10.7032
8478.984	-10.8578
8478.985	-10.9599
8478.986	-11.1013
8478.987	-11.0684
8478.988	-10.973
8478.989	-11.1112
8478.990	-10.9006
8478.991	-10.7887
8478.992	-10.6242
8478.993	-10.6275
8478.994	-10.6078
8478.995	-10.3708
8478.996	-10.565
8478.997	-10.3313
8478.998	-10.3708
8478.999	-10.5617
8479.000	-10.8184
8479.001	-11.0191
8479.002	-11.2297
8479.003	-11.4172
8479.004	-11.3317
8479.005	-11.5489
8479.006	-11.5127
8479.007	-11.2659
8479.008	-10.9599
8479.009	-10.8282
8479.010	-10.7196
8479.011	-10.5617
8479.012	-10.4663
8479.013	-10.4465
8479.014	-10.1372
8479.015	-10.5387
8479.016	-10.4926
8479.017	-10.5814
8479.018	-10.7427
8479.019	-10.7855
8479.020	-10.8216
8479.021	-10.8776
8479.022	-11.0092
8479.023	-10.7887
8479.024	-10.69
8479.025	-10.6275
8479.026	-10.4268
8479.027	-10.259
8479.028	-10.1471
8479.029	-10.1899
8479.030	-9.95951
8479.031	-9.69956
8479.032	-10.2129
8479.033	-10.4827
8479.034	-10.6802
8479.035	-10.9599
8479.036	-11.2461
8479.037	-11.3876
8479.038	-11.539
8479.039	-11.6114
8479.040	-11.6377
8479.041	-11.6081
8479.042	-11.5324
8479.043	-11.4304
8479.044	-11.358
8479.045	-11.2001
8479.046	-11.2396
8479.047	-11.1211
8479.048	-11.0553
8479.049	-11.0981
8479.050	-11.1112
8479.051	-11.0652
8479.052	-11.2198
8479.053	-11.4041
8479.054	-11.358
8479.055	-11.4896
8479.056	-11.5225
8479.057	-11.3317
8479.058	-11.1013
8479.059	-10.9434
8479.060	-10.7887
8479.061	-10.5979
8479.062	-10.5946
8479.063	-10.7558
8479.064	-10.5518
8479.065	-10.5749
8479.066	-10.5419
8479.067	-10.6209
8479.068	-10.6867
8479.069	-10.9039
8479.070	-11.256
8479.071	-11.1474
8479.072	-11.3547
8479.073	-11.2626
8479.074	-10.9763
8479.075	-11.1178
8479.076	-10.9829
8479.077	-10.9171
8479.078	-10.8644
8479.079	-10.8973
8479.080	-10.644
8479.081	-10.7723
8479.082	-10.9862
8479.083	-11.279
8479.084	-11.3251
8479.085	-11.3712
8479.086	-11.6673
8479.087	-11.9865
8479.088	-11.8417
8479.089	-11.9766
8479.090	-11.7463
8479.091	-11.7002
8479.092	-11.6575
8479.093	-11.3251
8479.094	-11.1606
8479.095	-10.9368
8479.096	-11.2494
8479.097	-11.1606
8479.098	-11.3054
8479.099	-11.5653
8479.100	-11.7957
8479.101	-11.8977
8479.102	-12.1116
8479.103	-12.1214
8479.104	-11.9931
8479.105	-12.3057
8479.106	-12.2136
8479.107	-12.1214
8479.108	-12.1214
8479.109	-11.924
8479.110	-11.8417
8479.111	-11.6443
8479.112	-11.5587
8479.113	-11.4863
8479.114	-11.2988
8479.115	-11.5357
8479.116	-11.766
8479.117	-11.7693
8479.118	-11.9174
8479.119	-12.2629
8479.120	-12.5163
8479.121	-12.6051
8479.122	-12.7104
8479.123	-12.7039
8479.124	-12.5295
8479.125	-12.4077
8479.126	-12.3057
8479.127	-12.1543
8479.128	-12.0457
8479.129	-12.1247
8479.130	-12.0787
8479.131	-11.8713
8479.132	-12.3518
8479.133	-12.4571
8479.134	-12.5624
8479.135	-12.6611
8479.136	-13.0198
8479.137	-13.2402
8479.138	-13.2534
8479.139	-13.1481
8479.140	-13.0494
8479.141	-12.8519
8479.142	-12.6381
8479.143	-12.4966
8479.144	-12.3551
8479.145	-12.2925
8479.146	-12.286
8479.147	-12.0523
8479.148	-11.9964
8479.149	-12.1971
8479.150	-12.3156
8479.151	-12.2366
8479.152	-12.4275
8479.153	-12.615
8479.154	-12.592
8479.155	-12.8519
8479.156	-12.898
8479.157	-12.536
8479.158	-12.5558
8479.159	-12.3584
8479.160	-12.207
8479.161	-12.128
8479.162	-12.0063
8479.163	-12.003
8479.164	-11.8845
8479.165	-12.2827
8479.166	-12.3386
8479.167	-12.4702
8479.168	-12.6677
8479.169	-13.1349
8479.170	-13.2205
8479.171	-13.1086
8479.172	-13.1086
8479.173	-13.0954
8479.174	-12.9046
8479.175	-12.9408
8479.176	-12.8388
8479.177	-12.4439
8479.178	-12.3551
8479.179	-12.3452
8479.180	-12.1083
8479.181	-11.9141
8479.182	-12.3189
8479.183	-12.4505
8479.184	-12.5097
8479.185	-12.7532
8479.186	-13.1185
8479.187	-13.283
8479.188	-13.3455
8479.189	-13.3883
8479.190	-13.0856
8479.191	-13.1382
8479.192	-12.9243
8479.193	-12.5755
8479.194	-12.4011
8479.195	-12.3913
8479.196	-12.5295
8479.197	-12.2399
8479.198	-12.1412
8479.199	-12.2465
8479.200	-12.2629
8479.201	-12.5064
8479.202	-12.8059
8479.203	-13.1711
8479.204	-13.0428
8479.205	-13.4508
8479.206	-13.408
8479.207	-13.0658
8479.208	-13.0263
8479.209	-13.0954
8479.210	-12.773
8479.211	-12.5064
8479.212	-12.3156
8479.213	-12.2432
8479.214	-11.9865
8479.215	-12.3781
8479.216	-12.4439
8479.217	-12.6117
8479.218	-12.773
8479.219	-13.1415
8479.220	-13.4113
8479.221	-13.3686
8479.222	-13.6351
8479.223	-13.2402
8479.224	-13.2402
8479.225	-13.0987
8479.226	-13.0296
8479.227	-12.9507
8479.228	-12.8848
8479.229	-12.8388
8479.230	-12.5854
8479.231	-12.4242
8479.232	-12.7664
8479.233	-12.8256
8479.234	-12.9507
8479.235	-13.1975
8479.236	-13.5133
8479.237	-13.6812
8479.238	-13.8556
8479.239	-13.7898
8479.240	-13.5133
8479.241	-13.4541
8479.242	-13.3159
8479.243	-13.0889
8479.244	-12.875
8479.245	-12.411
8479.246	-12.6677
8479.247	-12.5624
8479.248	-12.4604
8479.249	-12.6381
8479.250	-12.7302
8479.251	-12.8816
8479.252	-13.2731
8479.253	-13.5528
8479.254	-13.6252
8479.255	-13.8819
8479.256	-13.9016
8479.257	-13.5956
8479.258	-13.3192
8479.259	-13.3784
8479.260	-13.2567
8479.261	-13.1942
8479.262	-13.1744
8479.263	-13.2764
8479.264	-13.1251
8479.265	-13.3291
8479.266	-13.3291
8479.267	-13.3027
8479.268	-13.3686
8479.269	-13.5792
8479.270	-13.6647
8479.271	-13.5627
8479.272	-13.5397
8479.273	-13.1547
8479.274	-12.7894
8479.275	-12.6677
8479.276	-12.5953
8479.277	-12.2695
8479.278	-12.2169
8479.279	-12.3682
8479.280	-12.4176
8479.281	-12.3616
8479.282	-12.7565
8479.283	-13.0198
8479.284	-13.1283
8479.285	-13.441
8479.286	-13.645
8479.287	-13.826
8479.288	-13.8951
8479.289	-13.9707
8479.290	-13.8358
8479.291	-13.6351
8479.292	-13.4574
8479.293	-13.441
8479.294	-13.2534
8479.295	-13.1316
8479.296	-13.3455
8479.297	-13.2007
8479.298	-13.2369
8479.299	-13.4804
8479.300	-13.7009
8479.301	-13.849
8479.302	-14.1188
8479.303	-14.3097
8479.304	-14.0859
8479.305	-14.2011
8479.306	-14.2636
8479.307	-14.0727
8479.308	-13.9444
8479.309	-13.8786
8479.310	-13.6877
8479.311	-13.7536
8479.312	-13.7865
8479.313	-13.8687
8479.314	-13.7108
8479.315	-13.9016
8479.316	-14.1451
8479.317	-14.2504
8479.318	-14.3919
8479.319	-14.6486
8479.320	-14.7506
8479.321	-14.8493
8479.322	-14.9086
8479.323	-14.7802
8479.324	-14.6947
8479.325	-14.642
8479.326	-14.5104
8479.327	-14.3393
8479.328	-14.2044
8479.329	-14.359
8479.330	-14.3952
8479.331	-14.1846
8479.332	-14.7012
8479.333	-14.9086
8479.334	-14.9645
8479.335	-15.1093
8479.336	-15.2771
8479.337	-15.3396
8479.338	-15.5469
8479.339	-15.7246
8479.340	-15.3857
8479.341	-15.1455
8479.342	-15.0073
8479.343	-14.9842
8479.344	-14.8197
8479.345	-14.7736
8479.346	-14.8658
8479.347	-14.6124
8479.348	-14.6256
8479.349	-14.7045
8479.350	-14.8131
8479.351	-14.8131
8479.352	-14.9118
8479.353	-15.0994
8479.354	-15.2639
8479.355	-15.2738
8479.356	-15.2804
8479.357	-14.8987
8479.358	-14.9415
8479.359	-14.9941
8479.360	-15.0007
8479.361	-15.0435
8479.362	-15.0468
8479.363	-15.1323
8479.364	-14.9908
8479.365	-15.3166
8479.366	-15.3857
8479.367	-15.0862
8479.368	-15.0797
8479.369	-15.2113
8479.370	-15.3725
8479.371	-15.4252
8479.372	-15.6358
8479.373	-15.6292
8479.374	-15.3857
8479.375	-15.2014
8479.376	-15.0566
8479.377	-14.8888
8479.378	-14.8493
8479.379	-14.8362
8479.380	-14.7605
8479.381	-14.461
8479.382	-14.6486
8479.383	-15.0007
8479.384	-15.0961
8479.385	-15.3396
8479.386	-15.7246
8479.387	-15.7839
8479.388	-15.8595
8479.389	-15.8562
8479.390	-15.7937
8479.391	-15.5667
8479.392	-15.4581
8479.393	-15.3725
8479.394	-15.1224
8479.395	-14.9974
8479.396	-15.2508
8479.397	-15.2738
8479.398	-15.3627
8479.399	-15.6292
8479.400	-15.7542
8479.401	-15.9945
8479.402	-16.3202
8479.403	-16.5933
8479.404	-16.5012
8479.405	-16.6098
8479.406	-16.6921
8479.407	-16.3564
8479.408	-16.386
8479.409	-16.3992
8479.410	-16.5177
8479.411	-16.4321
8479.412	-16.5078
8479.413	-16.4288
8479.414	-16.1491
8479.415	-16.3893
8479.416	-16.4847
8479.417	-16.59
8479.418	-16.8632
8479.419	-17.0277
8479.420	-17.0244
8479.421	-17.0145
8479.422	-17.1297
8479.423	-16.9125
8479.424	-16.7941
8479.425	-16.5736
8479.426	-16.4156
8479.427	-16.386
8479.428	-16.3005
8479.429	-16.5045
8479.430	-16.5308
8479.431	-16.5012
8479.432	-16.8237
8479.433	-16.85
8479.434	-17.0145
8479.435	-17.3798
8479.436	-17.5575
8479.437	-17.4686
8479.438	-17.5443
8479.439	-17.3436
8479.440	-17.3568
8479.441	-17.3732
8479.442	-17.3107
8479.443	-17.1725
8479.444	-17.0836
8479.445	-16.9257
8479.446	-16.8829
8479.447	-16.8829
8479.448	-16.9553
8479.449	-17.0014
8479.450	-17.2515
8479.451	-17.2778
8479.452	-17.5641
8479.453	-17.643
8479.454	-17.6957
8479.455	-17.8832
8479.456	-17.8503
8479.457	-17.8372
8479.458	-17.801
8479.459	-17.7483
8479.460	-17.4917
8479.461	-17.2646
8479.462	-17.2844
8479.463	-17.3864
8479.464	-17.1988
8479.465	-17.5904
8479.466	-17.5772
8479.467	-17.8174
8479.468	-17.8471
8479.469	-17.8832
8479.470	-18.0741
8479.471	-18.0971
8479.472	-18.2814
8479.473	-18.2584
8479.474	-18.2353
8479.475	-18.1333
8479.476	-18.2255
8479.477	-18.1465
8479.478	-18.1004
8479.479	-18.1827
8479.480	-17.7779
8479.481	-17.6003
8479.482	-17.8503
8479.483	-17.9524
8479.484	-18.0906
8479.485	-18.3571
8479.486	-18.6039
8479.487	-18.9527
8479.488	-19.1633
8479.489	-19.0843
8479.490	-18.6105
8479.491	-18.5118
8479.492	-18.39
8479.493	-18.1498
8479.494	-17.7812
8479.495	-17.6759
8479.496	-17.6463
8479.497	-17.699
8479.498	-17.8174
8479.499	-17.9096
8479.500	-18.2979
8479.501	-18.4657
8479.502	-18.6105
8479.503	-18.7947
8479.504	-18.979
8479.505	-19.16
8479.506	-19.1699
8479.507	-18.7092
8479.508	-18.5348
8479.509	-18.492
8479.510	-18.4065
8479.511	-18.3209
8479.512	-18.2189
8479.513	-18.1794
8479.514	-17.9425
8479.515	-18.3373
8479.516	-18.6598
8479.517	-18.8276
8479.518	-18.8704
8479.519	-19.1633
8479.520	-19.4594
8479.521	-19.2752
8479.522	-19.3673
8479.523	-19.1863
8479.524	-19.0251
8479.525	-18.8967
8479.526	-18.8737
8479.527	-18.7783
8479.528	-18.5874
8479.529	-18.6829
8479.530	-18.4295
8479.531	-18.186
8479.532	-18.7618
8479.533	-18.8079
8479.534	-18.9
8479.535	-19.1468
8479.536	-19.6338
8479.537	-19.7984
8479.538	-19.9596
8479.539	-20.0057
8479.540	-19.6931
8479.541	-19.5878
8479.542	-19.624
8479.543	-19.7161
8479.544	-19.8247
8479.545	-19.6009
8479.546	-19.5976
8479.547	-19.341
8479.548	-19.6404
8479.549	-19.7391
8479.550	-19.9201
8479.551	-19.9958
8479.552	-20.2426
8479.553	-20.5519
8479.554	-20.5684
8479.555	-20.7329
8479.556	-20.6901
8479.557	-20.4367
8479.558	-20.315
8479.559	-20.2492
8479.560	-20.1406
8479.561	-20.032
8479.562	-20.0057
8479.563	-20.134
8479.564	-19.9794
8479.565	-20.0978
8479.566	-20.4697
8479.567	-20.7
8479.568	-20.8053
8479.569	-20.9402
8479.570	-21.1113
8479.571	-21.1936
8479.572	-21.2693
8479.573	-21.0488
8479.574	-20.9336
8479.575	-20.8514
8479.576	-20.5881
8479.577	-20.6309
8479.578	-20.6737
8479.579	-20.7033
8479.580	-20.5157
8479.581	-20.3051
8479.582	-20.7559
8479.583	-20.802
8479.584	-20.9567
8479.585	-21.2232
8479.586	-21.4108
8479.587	-21.4667
8479.588	-21.5687
8479.589	-21.5161
8479.590	-21.312
8479.591	-21.4009
8479.592	-21.4733
8479.593	-21.3779
8479.594	-21.1804
8479.595	-20.9896
8479.596	-20.9303
8479.597	-20.7888
8479.598	-20.9073
8479.599	-21.0356
8479.600	-21.2857
8479.601	-21.5687
8479.602	-21.8451
8479.603	-22.1742
8479.604	-22.3091
8479.605	-22.4868
8479.606	-22.6118
8479.607	-22.3617
8479.608	-22.3091
8479.609	-22.2235
8479.610	-21.9899
8479.611	-21.8846
8479.612	-21.7299
8479.613	-21.5786
8479.614	-21.3877
8479.615	-21.8188
8479.616	-22.2071
8479.617	-22.4012
8479.618	-22.4934
8479.619	-22.6711
8479.620	-22.9211
8479.621	-22.8849
8479.622	-22.7829
8479.623	-22.648
8479.624	-22.6612
8479.625	-22.5789
8479.626	-22.4341
8479.627	-22.4934
8479.628	-22.4539
8479.629	-22.75
8479.630	-22.467
8479.631	-22.2367
8479.632	-22.5658
8479.633	-22.6349
8479.634	-22.6908
8479.635	-22.7961
8479.636	-22.954
8479.637	-22.9442
8479.638	-23.2798
8479.639	-23.3094
8479.640	-23.0429
8479.641	-22.9902
8479.642	-22.9146
8479.643	-22.8784
8479.644	-22.9277
8479.645	-22.9244
8479.646	-23.0955
8479.647	-22.852
8479.648	-23.089
8479.649	-23.3094
8479.650	-23.4871
8479.651	-23.4937
8479.652	-23.7273
8479.653	-23.7964
8479.654	-23.8162
8479.655	-24.1354
8479.656	-24.1946
8479.657	-23.8754
8479.658	-23.5793
8479.659	-23.5332
8479.660	-23.339
8479.661	-23.2107
8479.662	-23.2502
8479.663	-23.2008
8479.664	-23.0264
8479.665	-23.52
8479.666	-23.7997
8479.667	-23.9906
8479.668	-24.1025
8479.669	-24.4217
8479.670	-24.6092
8479.671	-24.8099
8479.672	-24.8527
8479.673	-24.6191
8479.674	-24.3986
8479.675	-24.4217
8479.676	-24.5664
8479.677	-24.527
8479.678	-24.4019
8479.679	-24.2637
8479.680	-24.1781
8479.681	-23.9676
8479.682	-24.2769
8479.683	-24.5171
8479.684	-24.6619
8479.685	-24.8067
8479.686	-25.0304
8479.687	-25.1061
8479.688	-25.4582
8479.689	-25.4253
8479.690	-25.3035
8479.691	-25.2509
8479.692	-25.0699
8479.693	-25.2311
8479.694	-25.241
8479.695	-25.037
8479.696	-25.139
8479.697	-25.0534
8479.698	-25.2278
8479.699	-25.3167
8479.700	-25.6359
8479.701	-25.7971
8479.702	-25.8827
8479.703	-26.2084
8479.704	-26.113
8479.705	-26.2381
8479.706	-26.2775
8479.707	-26.0933
8479.708	-26.0439
8479.709	-25.7741
8479.710	-25.5668
8479.711	-25.4286
8479.712	-25.4944
8479.713	-25.3924
8479.714	-25.2937
8479.715	-25.5141
8479.716	-25.7214
8479.717	-26.0439
8479.718	-26.1558
8479.719	-26.5605
8479.720	-26.9587
8479.721	-26.9554
8479.722	-27.2252
8479.723	-27.0113
8479.724	-26.8205
8479.725	-26.7185
8479.726	-26.6165
8479.727	-26.5112
8479.728	-26.2479
8479.729	-26.4092
8479.730	-26.2677
8479.731	-26.1361
8479.732	-26.656
8479.733	-26.7909
8479.734	-26.8271
8479.735	-27.1364
8479.736	-27.2911
8479.737	-27.3602
8479.738	-27.3733
8479.739	-27.5016
8479.740	-27.3272
8479.741	-27.0903
8479.742	-27.1594
8479.743	-26.9719
8479.744	-26.7843
8479.745	-26.4487
8479.746	-26.4388
8479.747	-26.3269
8479.748	-26.4322
8479.749	-26.6461
8479.750	-27.0541
8479.751	-27.2943
8479.752	-27.6135
8479.753	-27.9558
8479.754	-27.7748
8479.755	-27.9163
8479.756	-27.709
8479.757	-27.3931
8479.758	-27.4325
8479.759	-27.449
8479.760	-27.2384
8479.761	-26.9949
8479.762	-26.9521
8479.763	-26.8106
8479.764	-26.5605
8479.765	-27.0015
8479.766	-27.2976
8479.767	-27.3536
8479.768	-27.4885
8479.769	-27.8175
8479.770	-27.9064
8479.771	-27.8965
8479.772	-27.9623
8479.773	-27.8669
8479.774	-27.7287
8479.775	-27.5938
8479.776	-27.4951
8479.777	-27.3963
8479.778	-27.1956
8479.779	-27.2647
8479.780	-27.1693
8479.781	-27.0574
8479.782	-27.4128
8479.783	-27.6431
8479.784	-27.7221
8479.785	-27.913
8479.786	-28.117
8479.787	-28.2289
8479.788	-28.3177
8479.789	-28.3671
8479.790	-28.2058
8479.791	-28.1663
8479.792	-28.2058
8479.793	-28.242
8479.794	-28.2025
8479.795	-28.1729
8479.796	-27.9426
8479.797	-27.6069
8479.798	-27.5905
8479.799	-27.7353
8479.800	-27.7912
8479.801	-27.9163
8479.802	-28.3868
8479.803	-28.3144
8479.804	-28.1631
8479.805	-28.4362
8479.806	-28.5217
8479.807	-28.4099
8479.808	-28.4559
8479.809	-28.4164
8479.810	-28.2025
8479.811	-28.0512
8479.812	-28.0051
8479.813	-27.8307
8479.814	-27.6201
8479.815	-27.8373
8479.816	-27.8998
8479.817	-27.8735
8479.818	-28.1236
8479.819	-28.344
8479.820	-28.4131
8479.821	-28.5349
8479.822	-28.6139
8479.823	-28.2618
8479.824	-28.2223
8479.825	-28.3671
8479.826	-28.5184
8479.827	-28.4362
8479.828	-28.4164
8479.829	-28.4263
8479.830	-28.4658
8479.831	-28.344
8479.832	-28.4296
8479.833	-28.5119
8479.834	-28.5382
8479.835	-28.7093
8479.836	-29.1042
8479.837	-29.193
8479.838	-29.3674
8479.839	-29.2687
8479.840	-28.8771
8479.841	-28.6336
8479.842	-28.5678
8479.843	-28.3111
8479.844	-28.2256
8479.845	-28.0907
8479.846	-28.2486
8479.847	-28.1631
8479.848	-28.2453
8479.849	-28.3605
8479.850	-28.4757
8479.851	-28.4
8479.852	-28.3868
8479.853	-28.6665
8479.854	-28.6336
8479.855	-28.729
8479.856	-28.6896
8479.857	-28.4493
8479.858	-28.219
8479.859	-28.0742
8479.860	-27.9294
8479.861	-27.6826
8479.862	-27.6958
8479.863	-27.7221
8479.864	-27.6069
8479.865	-28.0643
8479.866	-28.219
8479.867	-28.5086
8479.868	-28.706
8479.869	-29.0515
8479.870	-29.3246
8479.871	-29.397
8479.872	-29.4727
8479.873	-29.2358
8479.874	-29.2588
8479.875	-29.2588
8479.876	-29.2654
8479.877	-29.0285
8479.878	-28.9067
8479.879	-29.0285
8479.880	-28.9462
8479.881	-28.7323
8479.882	-28.9067
8479.883	-28.9067
8479.884	-29.0449
8479.885	-29.2687
8479.886	-29.476
8479.887	-29.5517
8479.888	-29.7162
8479.889	-29.8807
8479.890	-29.759
8479.891	-29.4925
8479.892	-29.3608
8479.893	-29.3444
8479.894	-29.3016
8479.895	-29.2588
8479.896	-29.453
8479.897	-29.2654
8479.898	-29.3016
8479.899	-29.4036
8479.900	-29.6076
8479.901	-29.7063
8479.902	-29.7787
8479.903	-29.838
8479.904	-29.8544
8479.905	-29.9301
8479.906	-29.986
8479.907	-29.634
8479.908	-29.6998
8479.909	-29.6109
8479.910	-29.6438
8479.911	-29.476
8479.912	-29.4892
8479.913	-29.6241
8479.914	-29.0318
8479.915	-29.3213
8479.916	-29.5385
8479.917	-29.5023
8479.918	-29.6767
8479.919	-29.8972
8479.920	-30.1473
8479.921	-29.9137
8479.922	-30.0946
8479.923	-29.9104
8479.924	-29.6307
8479.925	-29.4332
8479.926	-29.5122
8479.927	-29.4168
8479.928	-29.2588
8479.929	-29.2391
8479.930	-29.2095
8479.931	-29.0581
8479.932	-29.4003
8479.933	-29.5714
8479.934	-29.6734
8479.935	-30.0848
8479.936	-30.2559
8479.937	-30.2657
8479.938	-30.2197
8479.939	-30.3776
8479.940	-30.1769
8479.941	-30.1275
8479.942	-30.0683
8479.943	-29.8149
8479.944	-29.634
8479.945	-29.4826
8479.946	-29.4628
8479.947	-29.1042
8479.948	-29.1766
8479.949	-29.3279
8479.950	-29.5023
8479.951	-29.7491
8479.952	-29.8972
8479.953	-30.1045
8479.954	-30.0255
8479.955	-30.3283
8479.956	-30.1999
8479.957	-29.9071
8479.958	-29.9466
8479.959	-29.8116
8479.960	-29.8215
8479.961	-29.6932
8479.962	-29.8215
8479.963	-29.6043
8479.964	-29.3312
8479.965	-29.453
8479.966	-29.7162
8479.967	-29.884
8479.968	-30.0782
8479.969	-30.3316
8479.970	-30.4434
8479.971	-30.3316
8479.972	-30.3414
8479.973	-30.269
8479.974	-30.2328
8479.975	-30.1966
8479.976	-30.2164
8479.977	-30.042
8479.978	-29.8248
8479.979	-29.8248
8479.980	-29.5155
8479.981	-29.249
8479.982	-29.4135
8479.983	-29.7162
8479.984	-29.7524
8479.985	-29.8873
8479.986	-29.8643
8479.987	-29.8972
8479.988	-30.1934
8479.989	-30.2822
8479.990	-30.1012
8479.991	-30.0058
8479.992	-29.8742
8479.993	-29.7294
8479.994	-29.7031
8479.995	-29.3872
8479.996	-29.4234
8479.997	-29.2325
8479.998	-29.2621
8479.999	-29.5089
8480.000	-29.7425
8480.001	-29.9235
8480.002	-29.9729
8480.003	-30.121
8480.004	-30.2098
8480.005	-30.4829
8480.006	-30.4105
8480.007	-30.1275
8480.008	-30.0255
8480.009	-29.9926
8480.010	-29.8446
8480.011	-29.7491
8480.012	-29.6372
8480.013	-29.5978
8480.014	-29.4826
8480.015	-29.9202
8480.016	-29.9531
8480.017	-30.019
8480.018	-30.1045
8480.019	-30.4138
8480.020	-30.45
8480.021	-30.2822
8480.022	-30.3908
8480.023	-30.1769
8480.024	-30.1934
8480.025	-30.0486
8480.026	-29.963
8480.027	-29.7656
8480.028	-29.6504
8480.029	-29.5681
8480.030	-29.4596
8480.031	-29.2391
8480.032	-29.2852
8480.033	-29.3575
8480.034	-29.4365
8480.035	-29.8281
8480.036	-30.0716
