time2	zEm3
3741.27	-12.5492
3741.27	-12.3616
3741.27	-12.2531
3741.27	-12.2399
3741.27	-12.4044
3741.27	-12.3814
3741.28	-12.3945
3741.28	-12.3682
3741.28	-12.3781
3741.28	-12.1412
3741.28	-12.2399
3741.28	-12.3584
3741.28	-12.5295
3741.28	-12.4143
3741.28	-12.4834
3741.28	-12.5887
3741.29	-12.49
3741.29	-12.5591
3741.29	-12.3616
3741.29	-12.3452
3741.29	-12.388
3741.29	-12.2925
3741.29	-12.2366
3741.29	-12.0359
3741.29	-11.9141
3741.29	-11.7759
3741.3	-11.6311
3741.3	-11.8516
3741.3	-11.9898
3741.3	-12.1017
3741.3	-12.207
3741.3	-12.411
3741.3	-12.4768
3741.3	-12.4472
3741.3	-12.3485
3741.3	-12.3024
3741.31	-12.2399
3741.31	-12.2563
3741.31	-12.2136
3741.31	-12.1543
3741.31	-12.0984
3741.31	-11.9437
3741.31	-11.8516
3741.31	-11.7957
3741.31	-11.8944
3741.31	-11.6969
3741.32	-11.6739
3741.32	-11.7957
3741.32	-11.8483
3741.32	-11.766
3741.32	-11.9635
3741.32	-11.9437
3741.32	-11.8187
3741.32	-11.8713
3741.32	-11.8944
3741.32	-11.9372
3741.33	-11.7957
3741.33	-11.9174
3741.33	-12.0984
3741.33	-11.9931
3741.33	-12.105
3741.33	-12.1313
3741.33	-12.309
3741.33	-12.2892
3741.33	-12.3649
3741.33	-12.49
3741.34	-12.3945
3741.34	-12.4801
3741.34	-12.3518
3741.34	-12.309
3741.34	-12.2629
3741.34	-12.3748
3741.34	-12.3024
3741.34	-12.3156
3741.34	-12.388
3741.34	-12.2136
3741.35	-12.0754
3741.35	-12.2563
3741.35	-12.1905
3741.35	-12.23
3741.35	-12.3024
3741.35	-12.4439
3741.35	-12.3781
3741.35	-12.4176
3741.35	-12.4768
3741.35	-12.1675
3741.36	-12.2432
3741.36	-12.2037
3741.36	-12.286
3741.36	-12.1774
3741.36	-12.2333
3741.36	-12.207
3741.36	-12.0326
3741.36	-12.1938
3741.36	-12.1642
3741.36	-12.4373
3741.37	-12.4933
3741.37	-12.5657
3741.37	-12.8059
3741.37	-12.7565
3741.37	-12.8421
3741.37	-12.4702
3741.37	-12.3057
3741.37	-12.3847
3741.37	-12.5426
3741.37	-12.6315
3741.38	-12.5755
3741.38	-12.4472
3741.38	-12.4834
3741.38	-12.2596
3741.38	-12.3945
3741.38	-12.4834
3741.38	-12.3781
3741.38	-12.4439
3741.38	-12.6084
3741.38	-12.7861
3741.39	-12.7927
3741.39	-12.9276
3741.39	-12.6808
3741.39	-12.7006
3741.39	-12.615
3741.39	-12.5722
3741.39	-12.4307
3741.39	-12.2037
3741.39	-12.0622
3741.39	-12.0721
3741.4	-11.9766
3741.4	-12.0622
3741.4	-12.1938
3741.4	-12.1445
3741.4	-12.1379
3741.4	-12.3353
3741.4	-12.411
3741.4	-12.4373
3741.4	-12.4472
3741.4	-12.0721
3741.41	-12.0655
3741.41	-12.3287
3741.41	-12.2596
3741.41	-12.2662
3741.41	-12.2037
3741.41	-12.1576
3741.41	-11.9734
3741.41	-12.0885
3741.41	-12.2794
3741.41	-12.5722
3741.42	-12.7203
3741.42	-12.7598
3741.42	-12.9539
3741.42	-12.8157
3741.42	-12.8717
3741.42	-12.6282
3741.42	-12.5459
3741.42	-12.6282
3741.42	-12.7203
3741.42	-12.7433
3741.43	-12.8322
3741.43	-12.7631
3741.43	-12.7598
3741.43	-12.49
3741.43	-12.6348
3741.43	-12.4801
3741.43	-12.592
3741.43	-12.694
3741.43	-12.8848
3741.43	-13.0461
3741.44	-12.9375
3741.44	-12.9375
3741.44	-12.7104
3741.44	-12.5821
3741.44	-12.5657
3741.44	-12.5492
3741.44	-12.5788
3741.44	-12.5097
3741.44	-12.5821
3741.44	-12.5558
3741.45	-12.4604
3741.45	-12.6446
3741.45	-12.9342
3741.45	-13.0132
3741.45	-13.0922
3741.45	-13.2666
3741.45	-13.0625
3741.45	-13.1645
3741.45	-13.1185
3741.45	-12.8914
3741.46	-12.8092
3741.46	-12.7499
3741.46	-12.7894
3741.46	-12.7269
3741.46	-12.615
3741.46	-12.5755
3741.46	-12.4867
3741.46	-12.5657
3741.46	-12.6249
3741.46	-12.8059
3741.47	-12.8026
3741.47	-12.8322
3741.47	-12.8355
3741.47	-12.9737
3741.47	-12.9836
3741.47	-12.8684
3741.47	-12.773
3741.47	-12.7499
3741.47	-12.6348
3741.47	-12.5031
3741.48	-12.4439
3741.48	-12.207
3741.48	-12.0984
3741.48	-12.1214
3741.48	-12.3682
3741.48	-12.4768
3741.48	-12.513
3741.48	-12.4571
3741.48	-12.6084
3741.48	-12.773
3741.49	-12.7236
3741.49	-12.8454
3741.49	-12.6874
3741.49	-12.5887
3741.49	-12.6611
3741.49	-12.7401
3741.49	-12.8256
3741.49	-12.7532
3741.49	-12.7039
3741.49	-12.6446
3741.5	-12.4604
3741.5	-12.5196
3741.5	-12.5821
3741.5	-12.3781
3741.5	-12.7433
3741.5	-12.6742
3741.5	-12.4867
3741.5	-12.4406
3741.5	-12.4176
3741.5	-12.4044
3741.51	-12.6413
3741.51	-12.5624
3741.51	-12.5262
3741.51	-12.6381
3741.51	-12.6611
3741.51	-12.5229
3741.51	-12.4307
3741.51	-12.5624
3741.51	-12.5295
3741.51	-12.6117
3741.52	-12.8519
3741.52	-13.0625
3741.52	-13.1777
3741.52	-13.2698
3741.52	-13.181
3741.52	-13.0757
3741.52	-12.9145
3741.52	-12.8223
3741.52	-12.819
3741.52	-12.8256
3741.53	-12.671
3741.53	-12.2958
3741.53	-12.1905
3741.53	-12.0787
3741.53	-12.2103
3741.53	-12.309
3741.53	-12.4307
3741.53	-12.5097
3741.53	-12.6446
3741.53	-12.5591
3741.54	-12.5722
3741.54	-12.7598
3741.54	-12.5393
3741.54	-12.5887
3741.54	-12.6841
3741.54	-12.592
3741.54	-12.5887
3741.54	-12.6677
3741.54	-12.6808
3741.54	-12.6907
3741.55	-12.513
3741.55	-12.7269
3741.55	-12.8848
3741.55	-12.9605
3741.55	-13.0099
3741.55	-13.2698
3741.55	-13.2666
3741.55	-13.2304
3741.55	-13.26
3741.55	-13.2402
3741.56	-13.306
3741.56	-13.4146
3741.56	-13.3258
3741.56	-13.1185
3741.56	-12.9605
3741.56	-13.1086
3741.56	-13.0132
3741.56	-13
3741.56	-12.8322
3741.56	-13.0329
3741.57	-13.1547
3741.57	-13.1843
3741.57	-13.3982
3741.57	-13.3389
3741.57	-13.3455
3741.57	-13.1711
3741.57	-13.1119
3741.57	-12.9901
3741.57	-12.796
3741.57	-12.7532
3741.58	-12.7104
3741.58	-12.6644
3741.58	-12.6973
3741.58	-12.5328
3741.58	-12.6841
3741.58	-12.8947
3741.58	-13.056
3741.58	-13.1942
3741.58	-13.26
3741.58	-13.4179
3741.59	-13.4113
3741.59	-13.6483
3741.59	-13.4804
3741.59	-13.4475
3741.59	-13.487
3741.59	-13.4311
3741.59	-13.2731
3741.59	-13.2633
3741.59	-13.1185
3741.59	-12.9474
3741.6	-12.8454
3741.6	-13.0691
3741.6	-13.0592
3741.6	-13.2534
3741.6	-13.3225
3741.6	-13.4146
3741.6	-13.283
3741.6	-13.2567
3741.6	-13.3554
3741.6	-13.0757
3741.61	-13.0099
3741.61	-13.0395
3741.61	-13.0033
3741.61	-12.8552
3741.61	-12.8454
3741.61	-12.8881
3741.61	-12.7335
3741.61	-12.8486
3741.61	-13.1185
3741.61	-13.1942
3741.62	-13.0954
3741.62	-13.1678
3741.62	-13.2896
3741.62	-13.4179
3741.62	-13.7503
3741.62	-13.6285
3741.62	-13.4048
3741.62	-13.441
3741.62	-13.3455
3741.62	-13.408
3741.63	-13.3488
3741.63	-13.1744
3741.63	-13.0922
3741.63	-12.9737
3741.63	-13.2666
3741.63	-13.3686
3741.63	-13.283
3741.63	-13.2238
3741.63	-13.3949
3741.63	-13.6647
3741.64	-13.6351
3741.64	-13.7569
3741.64	-13.5857
3741.64	-13.5035
3741.64	-13.4903
3741.64	-13.5726
3741.64	-13.3554
3741.64	-13.4508
3741.64	-13.3916
3741.64	-13.2468
3741.65	-12.9704
3741.65	-13.1876
3741.65	-13.2633
3741.65	-13.2139
3741.65	-13.3949
3741.65	-13.4278
3741.65	-13.5857
3741.65	-13.6647
3741.65	-13.3751
3741.65	-13.2567
3741.66	-13.2534
3741.66	-13.5002
3741.66	-13.385
3741.66	-13.543
3741.66	-13.5166
3741.66	-13.6121
3741.66	-13.4146
3741.66	-13.6121
3741.66	-13.7305
3741.66	-13.7766
3741.67	-13.8128
3741.67	-13.951
3741.67	-14.0366
3741.67	-14.0793
3741.67	-14.3854
3741.67	-14.1484
3741.67	-14.053
3741.67	-13.951
3741.67	-13.9905
3741.67	-13.9016
3741.68	-13.8621
3741.68	-13.8786
3741.68	-13.849
3741.68	-13.6186
3741.68	-13.7634
3741.68	-13.826
3741.68	-13.7667
3741.68	-13.8095
3741.68	-13.8523
3741.68	-13.951
3741.69	-13.9806
3741.69	-13.9477
3741.69	-13.7404
3741.69	-13.6647
3741.69	-13.4541
3741.69	-13.4706
3741.69	-13.385
3741.69	-13.5265
3741.69	-13.2402
3741.69	-13.1316
3741.7	-13.0362
3741.7	-13.1975
3741.7	-13.464
3741.7	-13.5232
3741.7	-13.6154
3741.7	-13.7239
3741.7	-13.6548
3741.7	-13.6055
3741.7	-13.7404
3741.7	-13.6055
3741.71	-13.5232
3741.71	-13.5002
3741.71	-13.3916
3741.71	-13.4772
3741.71	-13.4706
3741.71	-13.4311
3741.71	-13.3982
3741.71	-13.5923
3741.71	-13.7996
3741.71	-13.7898
3741.72	-13.8391
3741.72	-13.8358
3741.72	-13.9543
3741.72	-13.9378
3741.72	-13.9905
3741.72	-13.8819
3741.72	-13.6976
3741.72	-13.8687
3741.72	-13.951
3741.72	-13.8424
3741.73	-13.8194
3741.73	-13.8523
3741.73	-13.77
3741.73	-13.5594
3741.73	-13.6154
3741.73	-13.6417
3741.73	-13.6647
3741.73	-13.8983
3741.73	-14.1682
3741.73	-14.2142
3741.74	-14.3163
3741.74	-14.2669
3741.74	-13.9806
3741.74	-14.1221
3741.74	-14.1418
3741.74	-14.1089
3741.74	-14.0036
3741.74	-13.872
3741.74	-13.6976
3741.74	-13.668
3741.75	-13.7338
3741.75	-13.7996
3741.75	-13.8556
3741.75	-14.0135
3741.75	-14.0826
3741.75	-14.0826
3741.75	-14.0695
3741.75	-13.9806
3741.75	-13.8687
3741.75	-13.7437
3741.76	-13.8194
3741.76	-13.5824
3741.76	-13.5133
3741.76	-13.5199
3741.76	-13.6647
3741.76	-13.8589
3741.76	-13.7865
3741.76	-13.9905
3741.76	-14.1353
3741.76	-14.0102
3741.77	-14.0497
3741.77	-14.1616
3741.77	-14.2307
3741.77	-14.2439
3741.77	-14.3524
3741.77	-14.3788
3741.77	-14.3195
3741.77	-14.257
3741.77	-14.336
3741.77	-14.3919
3741.78	-14.359
3741.78	-14.3064
3741.78	-14.3195
3741.78	-14.2504
3741.78	-14.2537
3741.78	-14.2998
3741.78	-14.3557
3741.78	-14.4907
3741.78	-14.5894
3741.78	-14.9711
3741.79	-15.0237
3741.79	-14.9217
3741.79	-14.6947
3741.79	-14.5137
3741.79	-14.415
3741.79	-14.461
3741.79	-14.4183
3741.79	-14.4018
3741.79	-14.3689
3741.79	-14.3854
3741.8	-14.2866
3741.8	-14.2636
3741.8	-14.3722
3741.8	-14.4018
3741.8	-14.438
3741.8	-14.6256
3741.8	-14.7736
3741.8	-14.9777
3741.8	-14.8757
3741.8	-14.7901
3741.81	-14.7012
3741.81	-14.7901
3741.81	-14.6025
3741.81	-14.8164
3741.81	-14.846
3741.81	-14.8592
3741.81	-14.721
3741.81	-14.6683
3741.81	-14.6716
3741.81	-14.744
3741.82	-14.7111
3741.82	-14.7276
3741.82	-14.8065
3741.82	-14.7901
3741.82	-14.9086
3741.82	-14.7276
3741.82	-14.5795
3741.82	-14.4841
3741.82	-14.4413
3741.82	-14.3722
3741.83	-14.5367
3741.83	-14.2932
3741.83	-14.313
3741.83	-14.1386
3741.83	-14.2965
3741.83	-14.461
3741.83	-14.5466
3741.83	-14.6881
3741.83	-14.8954
3741.83	-14.9875
3741.84	-14.9678
3741.84	-15.231
3741.84	-15.0698
3741.84	-15.0533
3741.84	-14.8493
3741.84	-14.8427
3741.84	-14.698
3741.84	-14.6552
3741.84	-14.6321
3741.84	-14.4512
3741.85	-14.4117
3741.85	-14.5334
3741.85	-14.6848
3741.85	-14.8197
3741.85	-14.9612
3741.85	-15.2179
3741.85	-15.1488
3741.85	-15.2903
3741.85	-15.2705
3741.85	-15.129
3741.86	-15.106
3741.86	-14.9678
3741.86	-14.8526
3741.86	-14.948
3741.86	-14.9086
3741.86	-14.9744
3741.86	-14.7078
3741.86	-14.8395
3741.86	-14.8724
3741.86	-14.846
3741.87	-14.8658
3741.87	-15.1159
3741.87	-15.1389
3741.87	-15.1981
3741.87	-15.2771
3741.87	-14.9777
3741.87	-14.7934
3741.87	-14.8592
3741.87	-14.8197
3741.87	-14.7407
3741.88	-14.7605
3741.88	-14.7407
3741.88	-14.9053
3741.88	-14.7934
3741.88	-14.8658
3741.88	-15.0961
3741.88	-15.3232
3741.88	-15.4054
3741.88	-15.5634
3741.88	-15.5436
3741.89	-15.5502
3741.89	-15.7904
3741.89	-15.5206
3741.89	-15.4614
3741.89	-15.5436
3741.89	-15.6062
3741.89	-15.5403
3741.89	-15.4844
3741.89	-15.5634
3741.89	-15.4943
3741.9	-15.5963
3741.9	-15.7246
3741.9	-15.7312
3741.9	-15.8003
3741.9	-15.7477
3741.9	-15.6687
3741.9	-15.491
3741.9	-15.6522
3741.9	-15.491
3741.9	-15.3199
3741.91	-15.1948
3741.91	-15.1652
3741.91	-15.1323
3741.91	-15.0402
3741.91	-15.027
3741.91	-15.0797
3741.91	-15.0961
3741.91	-15.1751
3741.91	-15.1126
3741.91	-15.2508
3741.92	-15.3232
3741.92	-15.3923
3741.92	-15.6424
3741.92	-15.8168
3741.92	-15.7707
3741.92	-15.5042
3741.92	-15.3725
3741.92	-15.5074
3741.92	-15.6489
3741.92	-15.4844
3741.93	-15.4351
3741.93	-15.3857
3741.93	-15.5568
3741.93	-15.5371
3741.93	-15.6983
3741.93	-15.7542
3741.93	-16.0208
3741.93	-16.0372
3741.93	-16.2018
3741.93	-16.2248
3741.94	-16.2182
3741.94	-16.4354
3741.94	-16.182
3741.94	-16.0471
3741.94	-15.9188
3741.94	-15.9385
3741.94	-15.8661
3741.94	-15.8727
3741.94	-15.7904
3741.94	-15.8102
3741.95	-15.8464
3741.95	-16.1754
3741.95	-16.1524
3741.95	-16.2873
3741.95	-16.4321
3741.95	-16.6822
3741.95	-16.7184
3741.95	-16.623
3741.95	-16.4683
3741.95	-16.3301
3741.96	-16.159
3741.96	-16.2511
3741.96	-16.2248
3741.96	-16.1195
3741.96	-16.1919
3741.96	-16.2939
3741.96	-15.9484
3741.96	-16.08
3741.96	-16.2544
3741.96	-16.2544
3741.97	-16.3992
3741.97	-16.4979
3741.97	-16.5275
3741.97	-16.6262
3741.97	-16.8072
3741.97	-16.646
3741.97	-16.5868
3741.97	-16.6921
3741.97	-16.5868
3741.97	-16.6197
3741.98	-16.465
3741.98	-16.4617
3741.98	-16.3433
3741.98	-16.2182
3741.98	-16.5275
3741.98	-16.6131
3741.98	-16.5275
3741.98	-16.771
3741.98	-16.9981
3741.98	-17.031
3741.99	-17.1067
3741.99	-17.1692
3741.99	-16.9652
3741.99	-16.8336
3741.99	-16.8303
3741.99	-16.6855
3741.99	-16.6197
3741.99	-16.3729
3741.99	-16.4486
3741.99	-16.4222
3742	-16.5144
3742	-16.5012
3742	-16.9356
3742	-17.1527
3742	-17.2613
3742	-17.258
3742	-17.3732
3742	-17.4259
3742	-17.4028
3742	-17.3666
3742.01	-17.1626
3742.01	-17.212
3742.01	-17.1494
3742.01	-17.235
3742.01	-17.1231
3742.01	-17.2745
3742.01	-17.2021
3742.01	-17.2153
3742.01	-17.4061
3742.01	-17.4094
3742.02	-17.4621
3742.02	-17.4357
3742.02	-17.518
3742.02	-17.495
3742.02	-17.6266
3742.02	-17.5147
3742.02	-17.3502
3742.02	-17.2251
3742.02	-17.1659
3742.02	-17.1791
3742.03	-17.3173
3742.03	-17.4324
3742.03	-17.416
3742.03	-17.314
3742.03	-17.5015
3742.03	-17.5739
3742.03	-17.6332
3742.03	-17.7681
3742.03	-17.9853
3742.03	-17.9524
3742.04	-17.9951
3742.04	-18.2518
3742.04	-18.028
3742.04	-17.9359
3742.04	-17.9326
3742.04	-17.8668
3742.04	-17.7878
3742.04	-17.5805
3742.04	-17.6759
3742.04	-17.6891
3742.05	-17.5937
3742.05	-17.6825
3742.05	-17.8767
3742.05	-17.7483
3742.05	-17.8207
3742.05	-18.0313
3742.05	-17.9655
3742.05	-18.0412
3742.05	-17.8931
3742.05	-17.8043
3742.06	-17.7582
3742.06	-17.7582
3742.06	-17.643
3742.06	-17.6397
3742.06	-17.6858
3742.06	-17.8076
3742.06	-17.8602
3742.06	-17.9918
3742.06	-18.0346
3742.06	-18.0182
3742.07	-18.1597
3742.07	-18.3341
3742.07	-18.3637
3742.07	-18.4657
3742.07	-18.6796
3742.07	-18.4196
3742.07	-18.3341
3742.07	-18.3571
3742.07	-18.469
3742.07	-18.3801
3742.08	-18.2156
3742.08	-18.3341
3742.08	-18.288
3742.08	-18.1498
3742.08	-18.3571
3742.08	-18.2715
3742.08	-18.4394
3742.08	-18.5414
3742.08	-18.7158
3742.08	-18.9132
3742.09	-18.8573
3742.09	-18.8507
3742.09	-18.5776
3742.09	-18.5019
3742.09	-18.2551
3742.09	-18.3505
3742.09	-18.2321
3742.09	-18.1136
3742.09	-18.1399
3742.09	-18.0708
3742.1	-18.2288
3742.1	-18.4657
3742.1	-18.5776
3742.1	-18.4394
3742.1	-18.4624
3742.1	-18.8112
3742.1	-18.877
3742.1	-18.9527
3742.1	-18.9527
3742.1	-18.6138
3742.11	-18.4788
3742.11	-18.5381
3742.11	-18.5578
3742.11	-18.6105
3742.11	-18.39
3742.11	-18.4394
3742.11	-18.3209
3742.11	-18.3768
3742.11	-18.4492
3742.11	-18.696
3742.12	-18.8967
3742.12	-18.7882
3742.12	-19.1041
3742.12	-19.0481
3742.12	-19.0975
3742.12	-19.081
3742.12	-19.0152
3742.12	-18.9362
3742.12	-18.9856
3742.12	-19.081
3742.13	-18.9593
3742.13	-18.9099
3742.13	-18.8507
3742.13	-18.673
3742.13	-18.9494
3742.13	-18.9823
3742.13	-19.1139
3742.13	-19.1337
3742.13	-19.0777
3742.13	-19.0942
3742.14	-19.0382
3742.14	-19.2225
3742.14	-18.8869
3742.14	-18.7618
3742.14	-18.8573
3742.14	-18.8375
3742.14	-18.7289
3742.14	-18.7849
3742.14	-18.7651
3742.14	-18.8573
3742.15	-18.9329
3742.15	-19.0942
3742.15	-19.1699
3742.15	-19.0876
3742.15	-19.1863
3742.15	-19.2159
3742.15	-19.285
3742.15	-19.4101
3742.15	-19.4792
3742.15	-19.4035
3742.16	-19.1172
3742.16	-19.1205
3742.16	-19.1666
3742.16	-18.9494
3742.16	-19.1073
3742.16	-19.2126
3742.16	-19.1041
3742.16	-19.2719
3742.16	-19.2028
3742.16	-19.4858
3742.17	-19.364
3742.17	-19.522
3742.17	-19.5614
3742.17	-19.6602
3742.17	-19.8115
3742.17	-19.6832
3742.17	-19.6141
3742.17	-19.7556
3742.17	-19.8741
3742.17	-19.9037
3742.18	-19.7326
3742.18	-19.7556
3742.18	-19.6733
3742.18	-19.522
3742.18	-19.6602
3742.18	-19.6108
3742.18	-19.6338
3742.18	-19.9859
3742.18	-19.9991
3742.18	-20.19
3742.19	-20.2459
3742.19	-20.3907
3742.19	-20.1998
3742.19	-20.0748
3742.19	-20.1373
3742.19	-20.2097
3742.19	-20.1801
3742.19	-20.1472
3742.19	-20.1044
3742.19	-19.9366
3742.2	-19.828
3742.2	-19.9333
3742.2	-20.0715
3742.2	-20.2689
3742.2	-20.3413
3742.2	-20.3051
3742.2	-20.4466
3742.2	-20.5848
3742.2	-20.4729
3742.2	-20.3479
3742.21	-20.3117
3742.21	-20.2722
3742.21	-20.1472
3742.21	-20.1077
3742.21	-20.0912
3742.21	-20.2821
3742.21	-20.44
3742.21	-20.4631
3742.21	-20.5651
3742.21	-20.5355
3742.22	-20.598
3742.22	-20.7625
3742.22	-20.9567
3742.22	-20.8645
3742.22	-20.904
3742.22	-20.8711
3742.22	-20.5289
3742.22	-20.6243
3742.22	-20.598
3742.22	-20.7658
3742.23	-20.7263
3742.23	-20.7461
3742.23	-20.9172
3742.23	-20.8941
3742.23	-21.1508
3742.23	-21.0982
3742.23	-21.1837
3742.23	-21.2824
3742.23	-21.4799
3742.23	-21.5095
3742.24	-21.4634
3742.24	-21.5555
3742.24	-21.4371
3742.24	-21.4568
3742.24	-21.3614
3742.24	-21.4766
3742.24	-21.5325
3742.24	-21.6148
3742.24	-21.6872
3742.24	-21.6411
3742.25	-21.7431
3742.25	-21.9373
3742.25	-22.2005
3742.25	-22.2202
3742.25	-22.3025
3742.25	-22.4276
3742.25	-22.4572
3742.25	-22.4605
3742.25	-22.342
3742.25	-22.2202
3742.26	-22.1314
3742.26	-22.0524
3742.26	-22.0524
3742.26	-22.1511
3742.26	-22.342
3742.26	-22.4605
3742.26	-22.3157
3742.26	-22.3716
3742.26	-22.5065
3742.26	-22.4934
3742.27	-22.4868
3742.27	-22.546
3742.27	-22.6809
3742.27	-22.5526
3742.27	-22.5361
3742.27	-22.2926
3742.27	-22.2597
3742.27	-22.2367
3742.27	-22.3946
3742.27	-22.2268
3742.28	-22.2893
3742.28	-22.2992
3742.28	-22.24
3742.28	-22.2268
3742.28	-22.6283
3742.28	-22.5625
3742.28	-22.4802
3742.28	-22.4572
3742.28	-22.648
3742.28	-22.4901
3742.29	-22.5658
3742.29	-22.6151
3742.29	-22.444
3742.29	-22.3585
3742.29	-22.4045
3742.29	-22.2334
3742.29	-22.2696
3742.29	-22.4506
3742.29	-22.4276
3742.29	-22.2104
3742.3	-22.2861
3742.3	-22.421
3742.3	-22.5197
3742.3	-22.5987
3742.3	-22.6579
3742.3	-22.7665
3742.3	-22.7566
3742.3	-22.8882
3742.3	-22.9606
3742.3	-22.7928
3742.31	-22.9244
3742.31	-22.6711
3742.31	-22.5822
3742.31	-22.6151
3742.31	-22.7402
3742.31	-22.6382
3742.31	-22.6283
3742.31	-22.7698
3742.31	-23.0462
3742.31	-23.2732
3742.32	-23.3654
3742.32	-23.4871
3742.32	-23.6615
3742.32	-23.4871
3742.32	-23.4707
3742.32	-23.2667
3742.32	-23.3029
3742.32	-23.3489
3742.32	-23.339
3742.32	-23.214
3742.33	-23.2469
3742.33	-23.214
3742.33	-23.2305
3742.33	-23.1679
3742.33	-23.2996
3742.33	-23.2897
3742.33	-23.4608
3742.33	-23.5069
3742.33	-23.7767
3742.33	-23.7043
3742.34	-23.7767
3742.34	-23.8063
3742.34	-23.9083
3742.34	-23.9314
3742.34	-23.8886
3742.34	-23.7964
3742.34	-23.7602
3742.34	-23.7471
3742.34	-23.9544
3742.34	-23.8359
3742.35	-23.9939
3742.35	-24.1551
3742.35	-24.2867
3742.35	-24.3493
3742.35	-24.5664
3742.35	-24.5171
3742.35	-24.3822
3742.35	-24.4085
3742.35	-24.2308
3742.35	-24.1716
3742.36	-24.007
3742.36	-23.9708
3742.36	-23.9017
3742.36	-23.9379
3742.36	-24.0268
3742.36	-23.8392
3742.36	-23.7109
3742.36	-23.882
3742.36	-24.0334
3742.36	-24.1946
3742.37	-24.3229
3742.37	-24.4776
3742.37	-24.5829
3742.37	-24.5401
3742.37	-24.833
3742.37	-24.629
3742.37	-24.5467
3742.37	-24.4513
3742.37	-24.4776
3742.37	-24.5335
3742.38	-24.5072
3742.38	-24.5368
3742.38	-24.2834
3742.38	-24.2571
3742.38	-24.5401
3742.38	-24.7244
3742.38	-24.6586
3742.38	-24.7507
3742.38	-25.0765
3742.38	-24.9975
3742.39	-25.0502
3742.39	-25.2772
3742.39	-25.0567
3742.39	-24.7672
3742.39	-24.9251
3742.39	-25.037
3742.39	-24.8231
3742.39	-24.8692
3742.39	-24.8955
3742.39	-24.8198
3742.4	-24.7836
3742.4	-25.0238
3742.4	-25.2246
3742.4	-25.3101
3742.4	-25.547
3742.4	-25.649
3742.4	-25.4779
3742.4	-25.4714
3742.4	-25.3167
3742.4	-25.297
3742.41	-25.2509
3742.41	-25.3891
3742.41	-25.3759
3742.41	-25.3299
3742.41	-25.3167
3742.41	-25.2377
3742.41	-24.9449
3742.41	-25.116
3742.41	-25.2838
3742.41	-25.5043
3742.42	-25.524
3742.42	-25.501
3742.42	-25.5536
3742.42	-25.6425
3742.42	-25.6721
3742.42	-25.7511
3742.42	-25.4746
3742.42	-25.3726
3742.42	-25.32
3742.42	-25.4812
3742.43	-25.5207
3742.43	-25.6359
3742.43	-25.5701
3742.43	-25.4812
3742.43	-25.5767
3742.43	-25.7379
3742.43	-25.8728
3742.43	-25.8925
3742.43	-26.011
3742.43	-26.0669
3742.44	-26.1953
3742.44	-26.1196
3742.44	-25.9748
3742.44	-25.8432
3742.44	-26.0044
3742.44	-25.9452
3742.44	-26.0176
3742.44	-26.0406
3742.44	-26.1788
3742.44	-26.0669
3742.45	-26.1854
3742.45	-26.3335
3742.45	-26.3796
3742.45	-26.3861
3742.45	-26.3763
3742.45	-26.554
3742.45	-26.5178
3742.45	-26.7876
3742.45	-26.5342
3742.45	-26.3269
3742.46	-26.2282
3742.46	-26.4059
3742.46	-26.4618
3742.46	-26.5375
3742.46	-26.4783
3742.46	-26.6198
3742.46	-26.498
3742.46	-26.6724
3742.46	-26.5276
3742.46	-26.7152
3742.47	-26.679
3742.47	-26.7284
3742.47	-26.7909
3742.47	-26.9258
3742.47	-27.0344
3742.47	-26.7547
3742.47	-26.577
3742.47	-26.6231
3742.47	-26.7481
3742.47	-26.6198
3742.48	-26.679
3742.48	-26.8304
3742.48	-26.7448
3742.48	-26.5671
3742.48	-26.8139
3742.48	-26.8008
3742.48	-26.9949
3742.48	-27.1068
3742.48	-27.3272
3742.48	-27.4391
3742.49	-27.4556
3742.49	-27.5806
3742.49	-27.3799
3742.49	-27.3207
3742.49	-27.3371
3742.49	-27.4424
3742.49	-27.3766
3742.49	-27.3305
3742.49	-27.3174
3742.49	-27.2483
3742.5	-27.3536
3742.5	-27.3305
3742.5	-27.4918
3742.5	-27.4753
3742.5	-27.6069
3742.5	-27.8439
3742.5	-27.8373
3742.5	-27.8669
3742.5	-27.8472
3742.5	-27.7846
3742.51	-27.6925
3742.51	-27.6728
3742.51	-27.732
3742.51	-27.6464
3742.51	-27.7386
3742.51	-27.7846
3742.51	-27.8603
3742.51	-27.8603
3742.51	-27.7813
3742.51	-28.0545
3742.52	-28.0413
3742.52	-28.2025
